playerID,Starting Year,Last Year,Full Name,pos,MVP,height,weight,college,birthDate,deathDate,race,Year Inducted,Total GP,Total GS,Total Minutes,Total Points,Total Off. Rebounds,Total Def. Rebounds,Total Rebounds,Total Assists,Total Steals,Total Blocks,Total Turnovers,Total PF,Total FG Attempted,Total FG Made,Total FT Attempted,Total FT Made,Total Three Attempted,Total Three Made,Total FG Points,Total Three Made Points,Total FG %,Total FT %,Total Three %,Years Played,GP per Year,Minutes per Game,Points per Game,O. Rebounds per Game,D. Rebounds per Game,Rebounds per Game,Assists per Game,Steals per Game,Blocks per Game,Turnovers per Game,PF per Game
pendeje02,2009,2011,Jeff Curtis Pendergraph,F,0,82.0,240.0,Arizona State,4/29/1987,0000-00-00,B,,66,1,537,147,39,96,135,5,12,21,15,95,108,61,31,25,0,0,122,0,0.5648148148148148,0.8064516129032258,,3,22.0,8.136363636363637,2.227272727272727,0.5909090909090909,1.4545454545454546,2.0454545454545454,0.07575757575757576,0.18181818181818182,0.3181818181818182,0.22727272727272727,1.4393939393939394
penigde01,2003,2003,Desmond Penigar,F,0,79.0,245.0,Utah State,7/16/1981,0000-00-00,B,,10,0,89,32,6,18,24,3,2,2,6,14,28,14,4,4,0,0,28,0,0.5,1.0,,1,10.0,8.9,3.2,0.6,1.8,2.4,0.3,0.2,0.2,0.6,1.4
penneki01,2003,2004,Kirk Samuel Penney,G,0,77.0,230.0,Wisconsin,11/23/1980,0000-00-00,W,,6,0,30,5,0,2,2,2,1,0,5,1,9,2,0,0,4,1,4,3,0.2222222222222222,,0.25,2,3.0,5.0,0.8333333333333334,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666
peplomi01,1993,1995,Michael Walter Peplowski,C,0,82.0,270.0,Michigan State,10/15/1970,0000-00-00,W,,68,0,705,194,51,125,176,26,19,27,38,151,151,84,49,26,1,0,168,0,0.5562913907284768,0.5306122448979592,0.0,3,22.666666666666668,10.367647058823529,2.8529411764705883,0.75,1.838235294117647,2.588235294117647,0.38235294117647056,0.27941176470588236,0.39705882352941174,0.5588235294117647,2.2205882352941178
perduwi01,1988,2000,William Edward Perdue,C,0,84.0,240.0,Vanderbilt,8/29/1965,0000-00-00,W,,900,0,13616,4107,1573,2722,4295,629,241,568,886,1795,3207,1656,1361,793,19,2,3312,6,0.5163704396632367,0.582659808963997,0.10526315789473684,13,69.23076923076923,15.12888888888889,4.5633333333333335,1.7477777777777779,3.0244444444444443,4.772222222222222,0.6988888888888889,0.2677777777777778,0.6311111111111111,0.9844444444444445,1.9944444444444445
perkike01,2003,2011,Kendrick Le'Dale Perkins,C,0,82.0,280.0,none,11/10/1984,0000-00-00,B,,641,163,15042,3974,1216,2787,4003,632,206,874,1063,1855,2897,1586,1309,802,14,0,3172,0,0.5474628926475664,0.612681436210848,0.0,9,71.22222222222223,23.466458658346333,6.199687987519501,1.8970358814352575,4.3478939157566305,6.244929797191888,0.9859594383775351,0.3213728549141966,1.3634945397815912,1.6583463338533542,2.8939157566302653
perkisa01,1984,2000,Samuel Bruce Perkins,F-C,0,81.0,235.0,North Carolina,6/14/1961,0000-00-00,B,,1453,0,41383,17185,2579,6023,8602,2221,1223,1059,1793,3618,13463,6154,4798,3876,2767,1001,12308,3003,0.4571046572086459,0.8078365985827428,0.3617636429345862,17,85.47058823529412,28.48107364074329,11.827253957329663,1.7749483826565726,4.145216792842395,5.920165175498967,1.52856159669649,0.8417068134893324,0.7288368891947694,1.2339986235375087,2.490020646937371
perovko01,2007,2007,Kosta Perovic,C,0,86.0,240.0,University Braca Karic,2/19/1985,0000-00-00,W,,7,0,38,10,6,7,13,1,0,2,1,6,10,3,6,4,0,0,6,0,0.3,0.6666666666666666,,1,7.0,5.428571428571429,1.4285714285714286,0.8571428571428571,1.0,1.8571428571428572,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,0.8571428571428571
perryau01,1974,1974,Aulcie Perry,C,0,82.0,210.0,Bethune-Cookman,7/3/1950,0000-00-00,B,,21,0,415,181,40,65,105,20,12,16,34,58,186,81,30,19,1,0,162,0,0.43548387096774194,0.6333333333333333,0.0,1,21.0,19.761904761904763,8.619047619047619,1.9047619047619047,3.0952380952380953,5.0,0.9523809523809523,0.5714285714285714,0.7619047619047619,1.619047619047619,2.761904761904762
perrycu01,1970,1977,Curtis R. Perry,F,0,79.0,220.0,Southwest Missouri,9/13/1948,0000-00-00,B,,532,0,15202,5076,1119,2080,4676,981,401,310,63,1859,4641,2117,1210,842,0,0,4234,0,0.4561516914458091,0.6958677685950413,,8,66.5,28.575187969924812,9.541353383458647,2.1033834586466167,3.9097744360902253,8.789473684210526,1.843984962406015,0.7537593984962406,0.5827067669172933,0.11842105263157894,3.494360902255639
perryel01,1991,2001,Elliot Lamonte Perry,G,0,72.0,150.0,Memphis State,3/28/1969,0000-00-00,B,,568,0,9688,3540,189,569,758,1728,584,20,790,720,3018,1387,800,626,390,140,2774,420,0.45957587806494365,0.7825,0.358974358974359,11,51.63636363636363,17.056338028169016,6.232394366197183,0.33274647887323944,1.0017605633802817,1.3345070422535212,3.0422535211267605,1.028169014084507,0.035211267605633804,1.3908450704225352,1.267605633802817
perryti01,1988,1995,Timothy D. Perry,F-C,0,81.0,200.0,Temple,6/4/1965,0000-00-00,B,,504,0,9738,3420,750,1223,1973,449,229,427,511,844,2802,1366,924,596,289,92,2732,276,0.4875089221984297,0.645021645021645,0.31833910034602075,8,63.0,19.321428571428573,6.785714285714286,1.4880952380952381,2.4265873015873014,3.9146825396825395,0.8908730158730159,0.45436507936507936,0.8472222222222222,1.0138888888888888,1.6746031746031746
persoch01,1986,1999,Chuck Connors Person,F,0,80.0,220.0,Auburn,6/27/1964,0000-00-00,B,,994,0,30273,14435,1185,3762,4947,2731,706,210,2012,2685,12640,5784,2170,1570,3567,1297,11568,3891,0.45759493670886076,0.7235023041474654,0.36361087748808524,14,71.0,30.455734406438633,14.522132796780683,1.1921529175050303,3.784708249496982,4.976861167002012,2.7474849094567406,0.710261569416499,0.2112676056338028,2.024144869215292,2.7012072434607646
persowe01,1994,2004,Wesley Lavon Person,G,0,78.0,195.0,Auburn,3/28/1971,0000-00-00,B,,760,0,21510,8470,448,2041,2489,1265,593,235,700,1001,7078,3226,1049,818,2888,1200,6452,3600,0.45577846849392484,0.7797902764537655,0.4155124653739612,11,69.0909090909091,28.30263157894737,11.144736842105264,0.5894736842105263,2.6855263157894735,3.275,1.6644736842105263,0.7802631578947369,0.3092105263157895,0.9210526315789473,1.3171052631578948
peterji01,1984,1991,James Richard Petersen,F-C,0,82.0,235.0,Minnesota,2/22/1962,0000-00-00,W,,537,0,10590,3638,839,1722,2561,524,230,380,695,1486,3021,1468,972,700,28,2,2936,6,0.48593181065872226,0.720164609053498,0.07142857142857142,8,67.125,19.720670391061454,6.774674115456238,1.5623836126629422,3.206703910614525,4.769087523277467,0.9757914338919925,0.42830540037243947,0.707635009310987,1.2942271880819367,2.7672253258845436
petermo01,2000,2010,Morris Peterson,G-F,0,79.0,215.0,Michigan State,8/26/1977,0000-00-00,B,,744,0,20115,7850,583,1987,2570,1127,659,144,740,1685,6753,2832,1486,1148,2777,1038,5664,3114,0.4193691692581075,0.7725437415881561,0.3737846597047173,11,67.63636363636364,27.036290322580644,10.551075268817204,0.7836021505376344,2.670698924731183,3.454301075268817,1.5147849462365592,0.885752688172043,0.1935483870967742,0.9946236559139785,2.264784946236559
petrige01,1970,1975,Geoffrey Michael Petrie,G,0,76.0,190.0,Princeton,4/17/1948,0000-00-00,W,,446,0,16787,9732,140,445,1271,2057,247,33,0,1075,8719,3970,2225,1792,0,0,7940,0,0.4553274458080055,0.8053932584269663,,6,74.33333333333333,37.639013452914796,21.820627802690584,0.31390134529147984,0.9977578475336323,2.8497757847533634,4.612107623318385,0.5538116591928252,0.07399103139013453,0.0,2.4103139013452917
petrojo01,2005,2011,Johan Petro,C,0,84.0,247.0,none,1/27/1986,0000-00-00,B,,458,12,6980,2116,507,1235,1742,213,184,231,354,1127,2026,936,364,243,9,1,1872,3,0.46199407699901285,0.6675824175824175,0.1111111111111111,7,65.42857142857143,15.240174672489083,4.620087336244541,1.1069868995633187,2.6965065502183405,3.8034934497816595,0.4650655021834061,0.4017467248908297,0.5043668122270742,0.7729257641921398,2.460698689956332
petruri01,1993,1993,Richard Petruska,C-F,0,82.0,260.0,UCLA,1/25/1969,0000-00-00,W,,22,0,92,53,9,22,31,1,2,3,15,15,46,20,8,6,15,7,40,21,0.43478260869565216,0.75,0.4666666666666667,1,22.0,4.181818181818182,2.409090909090909,0.4090909090909091,1.0,1.4090909090909092,0.045454545454545456,0.09090909090909091,0.13636363636363635,0.6818181818181818,0.6818181818181818
pheglro01,1978,1983,Roger Dale Phegley,G-F,0,78.0,205.0,Bradley,10/16/1956,0000-00-00,W,,359,0,5852,3037,273,437,710,488,173,40,426,703,2608,1225,674,562,93,25,2450,75,0.4697085889570552,0.8338278931750742,0.26881720430107525,6,59.833333333333336,16.3008356545961,8.459610027855152,0.7604456824512534,1.2172701949860725,1.9777158774373258,1.3593314763231197,0.4818941504178273,0.11142061281337047,1.1866295264623956,1.958217270194986
phelpde01,1994,1994,Derrick Michael Phelps,G,0,76.0,181.0,North Carolina,7/31/1972,0000-00-00,B,,3,0,5,0,0,0,0,1,0,0,0,3,1,0,2,0,0,0,0,0,0.0,0.0,,1,3.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0
phelpmi01,1985,1987,Michael Phelps,G,0,76.0,180.0,Alcorn State,10/3/1961,0000-00-00,B,,132,0,1372,470,45,96,141,138,71,3,96,147,469,195,122,78,22,2,390,6,0.4157782515991471,0.639344262295082,0.09090909090909091,3,44.0,10.393939393939394,3.5606060606060606,0.3409090909090909,0.7272727272727273,1.0681818181818181,1.0454545454545454,0.5378787878787878,0.022727272727272728,0.7272727272727273,1.1136363636363635
phillbo01,1991,1999,Bobby Ray Phills,G,0,77.0,210.0,Southern (LA),12/20/1969,1/12/2000,B,,493,0,14026,5331,430,1108,1538,1294,616,142,746,1154,4594,2028,1255,921,914,354,4056,1062,0.4414453635176317,0.7338645418326694,0.387308533916849,9,54.77777777777778,28.450304259634887,10.813387423935092,0.8722109533468559,2.2474645030425964,3.1196754563894524,2.6247464503042597,1.2494929006085194,0.2880324543610548,1.513184584178499,2.340770791075051
philled01,1982,1982,Eddie Lee Phillips,F,0,79.0,225.0,Alabama,9/29/1961,0000-00-00,B,,50,0,428,159,30,52,82,32,14,8,51,60,144,59,63,41,4,0,118,0,0.4097222222222222,0.6507936507936508,0.0,1,50.0,8.56,3.18,0.6,1.04,1.64,0.64,0.28,0.16,1.02,1.2
phillge01,1971,1972,Donald Eugene Phillips,G,0,76.0,175.0,SMU,10/25/1948,0000-00-00,W,,32,0,186,78,4,17,21,14,0,0,8,26,81,30,14,11,20,7,60,21,0.37037037037037035,0.7857142857142857,0.35,2,16.0,5.8125,2.4375,0.125,0.53125,0.65625,0.4375,0.0,0.0,0.25,0.8125
piatker01,1994,2007,Eric Todd Piatkowski,G-F,0,79.0,215.0,Nebraska,9/30/1970,0000-00-00,W,,806,0,14754,5970,511,1222,1733,782,409,117,629,1163,4749,2058,1168,980,2191,874,4116,2622,0.4333543903979785,0.839041095890411,0.3989046097672296,14,57.57142857142857,18.305210918114145,7.406947890818858,0.6339950372208437,1.5161290322580645,2.1501240694789083,0.9702233250620348,0.5074441687344913,0.14516129032258066,0.7803970223325062,1.4429280397022333
piercpa01,1998,2011,Paul Anthony Pierce,F,0,78.0,220.0,Kansas,10/13/1977,0000-00-00,B,,1155,208,42936,25319,1078,5917,6995,4441,1676,728,3406,3346,18589,8271,8506,6891,5151,1886,16542,5658,0.4449405562429394,0.8101340230425582,0.36614249660260145,14,82.5,37.17402597402597,21.921212121212122,0.9333333333333333,5.122943722943723,6.0562770562770565,3.845021645021645,1.451082251082251,0.6303030303030303,2.948917748917749,2.896969696969697
piercri01,1982,1997,Ricky Charles Pierce,F-G,0,76.0,205.0,Rice,8/19/1959,0000-00-00,B,,1066,0,26321,15914,961,1564,2525,2013,838,167,1607,2479,12067,5923,4275,3739,1013,329,11846,987,0.4908427943979448,0.8746198830409356,0.32477788746298125,16,66.625,24.691369606003754,14.928705440900563,0.9015009380863039,1.4671669793621014,2.368667917448405,1.8883677298311445,0.7861163227016885,0.15666041275797374,1.5075046904315197,2.325515947467167
pietkst01,1978,1980,Stanley Thomas Pietkiewicz,G-F,0,77.0,200.0,Auburn,7/14/1956,0000-00-00,W,,96,0,1070,376,39,54,93,174,41,6,74,85,325,149,62,50,84,28,298,84,0.4584615384615385,0.8064516129032258,0.3333333333333333,3,32.0,11.145833333333334,3.9166666666666665,0.40625,0.5625,0.96875,1.8125,0.4270833333333333,0.0625,0.7708333333333334,0.8854166666666666
pietrmi01,2003,2011,Mickael Pietrus,G-F,0,78.0,200.0,none,2/7/1982,0000-00-00,B,,607,11,13070,5034,482,1371,1853,468,405,257,604,1423,4100,1751,1182,789,2083,743,3502,2229,0.4270731707317073,0.6675126903553299,0.35669707153144503,9,67.44444444444444,21.532125205930807,8.29324546952224,0.7940691927512356,2.258649093904448,3.0527182866556837,0.771004942339374,0.6672158154859967,0.4233937397034596,0.9950576606260296,2.344316309719934
pincked01,1985,1996,Edward Lewis Pinckney,F,0,81.0,195.0,Villanova,3/27/1963,0000-00-00,B,,823,0,16258,5554,1550,2537,4087,738,631,447,866,1588,3678,1977,2087,1600,19,0,3954,0,0.5375203915171288,0.7666506947771922,0.0,12,68.58333333333333,19.754556500607535,6.748481166464155,1.8833535844471445,3.0826245443499394,4.965978128797084,0.8967193195625759,0.7667071688942891,0.543134872417983,1.0522478736330498,1.9295261239368164
pinknke01,2006,2006,Kevinn Pinkney,F,0,82.0,245.0,Nevada-Reno,12/12/1979,0000-00-00,B,,6,0,100,31,7,8,15,5,3,3,4,12,27,12,9,6,2,1,24,3,0.4444444444444444,0.6666666666666666,0.5,1,6.0,16.666666666666668,5.166666666666667,1.1666666666666667,1.3333333333333333,2.5,0.8333333333333334,0.5,0.5,0.6666666666666666,2.0
pinonjo01,1983,1983,John Gabriel Pinone,F,0,80.0,230.0,Villanova,2/19/1961,0000-00-00,W,,7,0,65,20,0,10,10,3,2,1,5,11,13,7,10,6,0,0,14,0,0.5384615384615384,0.6,,1,7.0,9.285714285714286,2.857142857142857,0.0,1.4285714285714286,1.4285714285714286,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.7142857142857143,1.5714285714285714
piotrto01,1983,1983,Thomas Tracy Piotrowski,C,0,85.0,240.0,LaSalle,10/17/1960,0000-00-00,W,,18,0,78,30,6,10,16,5,1,3,6,22,26,12,6,6,0,0,24,0,0.46153846153846156,1.0,,1,18.0,4.333333333333333,1.6666666666666667,0.3333333333333333,0.5555555555555556,0.8888888888888888,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.3333333333333333,1.2222222222222223
pittmch01,1982,1985,Charles E. Pittman,F,0,79.0,220.0,Maryland,3/23/1958,0000-00-00,B,,255,0,3628,1174,309,492,801,225,80,81,335,495,768,421,471,332,6,0,842,0,0.5481770833333334,0.7048832271762208,0.0,4,63.75,14.227450980392156,4.603921568627451,1.2117647058823529,1.9294117647058824,3.1411764705882352,0.8823529411764706,0.3137254901960784,0.3176470588235294,1.3137254901960784,1.9411764705882353
pittmde01,2010,2011,Dexter Jerome Pittman,C,0,83.0,308.0,Texas,3/2/1988,0000-00-00,B,,40,7,320,108,28,46,74,10,8,9,19,77,99,45,28,18,0,0,90,0,0.45454545454545453,0.6428571428571429,,2,20.0,8.0,2.7,0.7,1.15,1.85,0.25,0.2,0.225,0.475,1.925
planizo01,2003,2005,Zoran Planinic,G-F,0,79.0,195.0,none,9/12/1982,0000-00-00,W,,160,0,1608,562,47,153,200,169,59,7,123,240,489,197,196,131,129,37,394,111,0.40286298568507156,0.6683673469387755,0.2868217054263566,3,53.333333333333336,10.05,3.5125,0.29375,0.95625,1.25,1.05625,0.36875,0.04375,0.76875,1.5
plummga01,1984,1992,Gary Plummer,F-C,0,81.0,215.0,Boston University,2/21/1962,0000-00-00,B,,126,0,1439,531,107,200,307,66,29,25,128,268,460,198,187,134,7,1,396,3,0.43043478260869567,0.7165775401069518,0.14285714285714285,9,14.0,11.420634920634921,4.214285714285714,0.8492063492063492,1.5873015873015872,2.4365079365079363,0.5238095238095238,0.23015873015873015,0.1984126984126984,1.0158730158730158,2.126984126984127
podkopa01,2004,2005,Pavel Podkolzin,C,0,89.0,260.0,none,1/15/1985,0000-00-00,W,,6,0,28,4,0,9,9,0,0,1,4,4,2,0,8,4,0,0,0,0,0.0,0.5,,2,3.0,4.666666666666667,0.6666666666666666,0.0,1.5,1.5,0.0,0.0,0.16666666666666666,0.6666666666666666,0.6666666666666666
poleedw01,1986,1986,Dwayne L. Polee,G,0,77.0,180.0,Pepperdine,3/2/1963,0000-00-00,B,,1,0,6,2,0,0,0,0,1,0,1,3,4,1,0,0,3,0,2,0,0.25,,0.0,1,1.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
pollasc01,1997,2007,Scot L. Pollard,C-F,0,82.0,265.0,Kansas,2/12/1975,0000-00-00,W,,566,0,9039,2394,987,1549,2536,230,317,378,330,1307,1875,926,773,542,2,0,1852,0,0.4938666666666667,0.7011642949547219,0.0,11,51.45454545454545,15.969964664310954,4.229681978798586,1.743816254416961,2.7367491166077738,4.480565371024735,0.40636042402826855,0.5600706713780919,0.6678445229681979,0.5830388692579506,2.3091872791519434
polynol01,1987,2003,Olden Polynice,C-F,0,83.0,220.0,Virginia,11/21/1964,0000-00-00,B,,1095,0,25654,8501,2817,4514,7331,756,531,673,1199,2947,7229,3662,2187,1171,28,6,7324,18,0.5065707566745055,0.5354366712391404,0.21428571428571427,17,64.41176470588235,23.428310502283104,7.7634703196347035,2.5726027397260274,4.122374429223744,6.694977168949772,0.6904109589041096,0.4849315068493151,0.6146118721461187,1.0949771689497716,2.691324200913242
pondecl01,1975,1977,Clifton Pondexter,F-C,0,81.0,233.0,Long Beach State,9/15/1954,0000-00-00,B,,200,0,2868,780,226,524,750,219,81,52,30,282,723,300,269,180,0,0,600,0,0.4149377593360996,0.6691449814126395,,3,66.66666666666667,14.34,3.9,1.13,2.62,3.75,1.095,0.405,0.26,0.15,1.41
pondequ01,2010,2011,Quincy Coe Pondexter,F,0,78.0,225.0,Washington,3/10/1988,0000-00-00,B,,140,14,1859,494,81,150,231,58,48,15,51,167,443,194,96,64,130,42,388,126,0.43792325056433407,0.6666666666666666,0.3230769230769231,2,70.0,13.278571428571428,3.5285714285714285,0.5785714285714286,1.0714285714285714,1.65,0.4142857142857143,0.34285714285714286,0.10714285714285714,0.36428571428571427,1.1928571428571428
popeda01,1984,1985,David Pope,F,0,79.0,220.0,Norfolk State,4/15/1962,0000-00-00,B,,33,0,203,62,15,14,29,9,5,4,9,41,73,26,17,9,2,1,52,3,0.3561643835616438,0.5294117647058824,0.5,2,16.5,6.151515151515151,1.878787878787879,0.45454545454545453,0.42424242424242425,0.8787878787878788,0.2727272727272727,0.15151515151515152,0.12121212121212122,0.2727272727272727,1.2424242424242424
popema01,1997,2004,Mark Edward Pope,F,0,82.0,235.0,Kentucky,9/11/1972,0000-00-00,W,,166,0,1725,304,99,179,278,66,35,45,48,256,305,125,76,44,58,10,250,30,0.4098360655737705,0.5789473684210527,0.1724137931034483,8,20.75,10.391566265060241,1.8313253012048192,0.5963855421686747,1.0783132530120483,1.6746987951807228,0.39759036144578314,0.21084337349397592,0.2710843373493976,0.2891566265060241,1.5421686746987953
popsoda01,1988,1991,David G. Popson,F-C,0,82.0,220.0,North Carolina,5/17/1964,0000-00-00,W,,41,0,196,76,21,25,46,13,4,6,20,34,79,32,16,12,1,0,64,0,0.4050632911392405,0.75,0.0,4,10.25,4.780487804878049,1.853658536585366,0.5121951219512195,0.6097560975609756,1.1219512195121952,0.3170731707317073,0.0975609756097561,0.14634146341463414,0.4878048780487805,0.8292682926829268
poquebe01,1977,1986,Benedict Jay Poquette,F-C,0,81.0,235.0,Central Michigan,5/7/1955,0000-00-00,W,,722,0,15854,4929,1065,2680,3745,873,386,800,690,2005,4113,1988,1207,940,59,13,3976,39,0.48334548991004134,0.7787903893951947,0.22033898305084745,10,72.2,21.958448753462605,6.826869806094183,1.4750692520775623,3.7119113573407203,5.186980609418282,1.209141274238227,0.5346260387811634,1.10803324099723,0.9556786703601108,2.7770083102493075
portech01,2000,2000,Chris Porter,F,0,79.0,218.0,Auburn,5/9/1978,0000-00-00,B,,51,0,1147,440,89,100,189,61,45,6,59,111,445,173,141,94,5,0,346,0,0.3887640449438202,0.6666666666666666,0.0,1,51.0,22.49019607843137,8.627450980392156,1.7450980392156863,1.9607843137254901,3.7058823529411766,1.196078431372549,0.8823529411764706,0.11764705882352941,1.1568627450980393,2.176470588235294
porteho01,1971,1977,Howard Porter,F-C,0,80.0,220.0,Villanova,8/31/1948,5/26/2007,B,,493,0,9197,4550,552,1142,2024,229,174,227,55,877,4251,1989,711,572,0,0,3978,0,0.46788990825688076,0.8045007032348804,,7,70.42857142857143,18.655172413793103,9.22920892494929,1.1196754563894524,2.316430020283976,4.105476673427992,0.4645030425963489,0.35294117647058826,0.460446247464503,0.11156186612576065,1.7789046653144016
porteke01,1972,1982,Kevin Porter,G,0,72.0,170.0,St. Francis (PA),4/17/1950,0000-00-00,B,,692,0,20078,8008,379,794,1247,5505,863,72,1137,2379,6941,3344,1798,1317,17,3,6688,9,0.48177496038034867,0.7324805339265851,0.17647058823529413,11,62.90909090909091,29.014450867052023,11.572254335260116,0.5476878612716763,1.1473988439306357,1.8020231213872833,7.955202312138728,1.2471098265895955,0.10404624277456648,1.643063583815029,3.4378612716763004
portete01,1985,2001,Terry Porter,G,0,75.0,195.0,Wisconsin-Stevens Point,4/8/1963,0000-00-00,B,,1398,0,39293,17414,788,3457,4245,7784,1720,195,2902,2448,13054,6048,4636,3870,3766,1448,12096,4344,0.46330626627853533,0.8347713546160483,0.38449283058948486,17,82.23529411764706,28.106580829756794,12.456366237482117,0.5636623748211731,2.472818311874106,3.036480686695279,5.567954220314736,1.2303290414878398,0.13948497854077252,2.0758226037195993,1.7510729613733906
poseyja01,1999,2010,James Mikley Mantell Posey,G-F,0,79.0,215.0,Xavier,1/13/1977,0000-00-00,B,,929,0,24926,7930,797,3579,4376,1478,982,317,1032,2518,6452,2647,1843,1512,3197,1124,5294,3372,0.4102603843769374,0.8204015192620727,0.35157960588051296,12,77.41666666666667,26.831001076426265,8.53606027987083,0.8579117330462863,3.852529601722282,4.710441334768569,1.5909580193756727,1.0570505920344457,0.341227125941873,1.1108719052744886,2.7104413347685683
postela01,2000,2002,Andre Lavor Postell,G-F,0,77.0,205.0,St. John's (NY),2/26/1978,0000-00-00,B,,61,0,446,195,11,34,45,13,12,2,35,28,176,59,83,66,44,11,118,33,0.3352272727272727,0.7951807228915663,0.25,3,20.333333333333332,7.311475409836065,3.19672131147541,0.18032786885245902,0.5573770491803278,0.7377049180327869,0.21311475409836064,0.19672131147540983,0.03278688524590164,0.5737704918032787,0.45901639344262296
potapvi01,1996,2006,Vitaly Nikolaevich Potapenko,C-F,0,82.0,280.0,Wright State,3/21/1975,0000-00-00,W,,623,0,11724,4026,1074,1670,2744,421,261,209,792,1555,3453,1652,1041,721,6,1,3304,3,0.4784245583550536,0.6926032660902978,0.16666666666666666,11,56.63636363636363,18.818619582664528,6.462279293739968,1.723916532905297,2.680577849117175,4.404494382022472,0.6757624398073836,0.4189406099518459,0.33547351524879615,1.2712680577849118,2.495987158908507
powele01,2006,2010,Leon Powe,F,0,80.0,240.0,California,1/22/1984,0000-00-00,B,,270,3,3637,1622,416,576,992,82,69,85,203,554,1043,532,819,558,5,0,1064,0,0.5100671140939598,0.6813186813186813,0.0,5,54.0,13.47037037037037,6.007407407407407,1.5407407407407407,2.1333333333333333,3.674074074074074,0.3037037037037037,0.25555555555555554,0.3148148148148148,0.7518518518518519,2.051851851851852
poweljo01,2005,2010,Josh Powell,F,0,81.0,225.0,North Carolina State,12/5/1983,0000-00-00,B,,361,0,4140,1271,346,616,962,168,49,69,261,520,1177,515,312,233,22,8,1030,24,0.43755310110450296,0.7467948717948718,0.36363636363636365,6,60.166666666666664,11.46814404432133,3.520775623268698,0.9584487534626038,1.706371191135734,2.664819944598338,0.46537396121883656,0.13573407202216067,0.19113573407202217,0.7229916897506925,1.440443213296399
powelka01,2007,2007,Kasib Powell,F,0,79.0,215.0,Texas Tech,3/18/1981,0000-00-00,B,,11,0,304,84,8,36,44,18,9,2,5,18,95,35,9,6,33,8,70,24,0.3684210526315789,0.6666666666666666,0.24242424242424243,1,11.0,27.636363636363637,7.636363636363637,0.7272727272727273,3.272727272727273,4.0,1.6363636363636365,0.8181818181818182,0.18181818181818182,0.45454545454545453,1.6363636363636365
powelro01,2006,2006,Roger Powell,F,0,78.0,225.0,Illinois,6/26/1984,0000-00-00,B,,3,0,13,2,3,0,3,0,0,0,3,2,3,0,2,2,1,0,0,0,0.0,1.0,0.0,1,3.0,4.333333333333333,0.6666666666666666,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666
prattmi01,1970,1971,Michael P. Pratt,G-F,0,76.0,195.0,Kentucky,8/4/1948,0000-00-00,W,,168,0,2590,1009,195,254,466,354,0,0,245,339,904,386,271,217,51,20,772,60,0.4269911504424779,0.8007380073800738,0.39215686274509803,2,84.0,15.416666666666666,6.005952380952381,1.1607142857142858,1.5119047619047619,2.7738095238095237,2.107142857142857,0.0,0.0,1.4583333333333333,2.017857142857143
pressdo01,1988,1988,Dominic Ivan Pressley,G,0,74.0,170.0,Boston College,5/30/1964,0000-00-00,B,,13,0,124,23,3,12,15,26,4,0,11,11,31,9,9,5,2,0,18,0,0.2903225806451613,0.5555555555555556,0.0,1,13.0,9.538461538461538,1.7692307692307692,0.23076923076923078,0.9230769230769231,1.1538461538461537,2.0,0.3076923076923077,0.0,0.8461538461538461,0.8461538461538461
pressha01,1986,1989,Harold Pressley,F-G,0,79.0,210.0,Villanova,7/14/1963,0000-00-00,B,,299,0,6802,2702,517,822,1339,628,275,188,410,670,2458,1075,442,344,581,208,2150,624,0.43734743694060213,0.7782805429864253,0.35800344234079173,4,74.75,22.74916387959866,9.036789297658864,1.7290969899665551,2.749163879598662,4.478260869565218,2.100334448160535,0.919732441471572,0.6287625418060201,1.37123745819398,2.240802675585284
presspa01,1982,1992,Paul Matthew Pressey,G-F,0,77.0,185.0,Tulsa,12/24/1958,0000-00-00,B,,799,0,21928,8545,1014,2100,3114,4135,1113,477,1907,2293,6572,3176,2816,2103,401,90,6352,270,0.48326232501521604,0.7468039772727273,0.22443890274314215,11,72.63636363636364,27.44430538172716,10.694618272841051,1.2690863579474343,2.6282853566958697,3.8973717146433042,5.175219023779725,1.392991239048811,0.5969962453066333,2.3867334167709635,2.869837296620776
previst01,1972,1972,Stephen Richard Previs,G,0,74.5,183.0,North Carolina,2/9/1950,0000-00-00,W,,32,0,158,58,7,10,17,27,0,0,17,28,67,24,15,8,8,2,48,6,0.3582089552238806,0.5333333333333333,0.25,1,32.0,4.9375,1.8125,0.21875,0.3125,0.53125,0.84375,0.0,0.0,0.53125,0.875
